sex_s,cohort,gap,raw_log_mult,smoothed_log_mult,gauged_log_mult
male,22-23,1,1.5887952795003921,1.625523201366363,1.622673558073618
male,22-23,2,0.7428861401987976,0.839407773066227,0.836558129773482
male,22-23,3,0.06546909809273878,0.13934630969528064,0.1364966664025356
male,22-23,4,-0.3480667369563718,-0.32754940294779994,-0.330399046240545
male,22-23,5,-0.8294677476961911,-0.784181893072205,-0.78703153636495
male,22-23,6,-1.1082361415783408,-1.0879834328794264,-1.0908330761721714
male,22-23,7,-1.2830416407788052,-1.3037730336046776,-1.3066226768974225
male,22-23,8,-1.8218111206725909,-1.7417901886141132,-1.7446398319068581
male,22-23,9,-1.802598981166139,-1.792563493184167,-1.795413136476912
male,22-23,10,-1.6887757266553924,-1.7387955187805673,-1.7416451620733122
male,22-23,11,-2.1376529175138566,-2.08040596432219,-2.083255607614935
male,22-23,12,-2.183586597749158,-2.20236937762709,-2.2052190209198352
male,22-23,13,-2.4568503184603103,-2.4508658740596587,-2.453715517352404
male,22-23,14,-2.8022960314216077,-2.756579284122909,-2.7594289274156543
male,22-23,15,-2.796657603171562,-2.8321472505179655,-2.8349968938107106
male,22-23,16,-3.1967456650338906,-3.1099226742247765,-3.1127723175175217
male,22-23,17,-2.8979296117840128,-2.9590633801833386,-2.9619130234760838
male,22-23,18,-3.2638459477664807,-3.229234655820555,-3.2320842991133003
male,22-23,19,-3.3971761390995123,-3.4024469840267306,-3.405296627319476
male,22-23,20,-3.6212624923374666,-3.4985197395425507,-3.501369382835296
male,22-23,21,-2.9298995152228597,-3.044305929174171,-3.047155572466916
male,22-23,22,-3.651134005451807,-3.5305926713554134,-3.5334423146481586
male,22-23,23,-3.5368580412306088,-3.5251873420528606,-3.5280369853456057
male,22-23,24,-3.3369617203439423,-3.297173152138028,-3.300022795430773
male,22-23,25,-2.88977645829492,-2.97531712684808,-2.978166770140825
male,22-23,26,-3.4076614423060003,-3.384031070502957,-3.386880713795702
male,22-23,27,-3.962975516289843,-3.792176270202726,-3.795025913495471
male,22-23,28,-3.2631220904260867,-3.3778489470811928,-3.380698590373938
male,22-23,29,-3.997923976100811,-3.8914680952056213,-3.8943177384983665
male,22-23,30,-4.031416405217552,-3.8972500227942137,-3.900099666086959
male,22-23,31,-3.2027356862688707,-3.3634159818440725,-3.3662656251368177
male,22-23,32,-5.005436637030293,-4.201364757579179,-4.2042144008719236
male,22-23,33,-2.9829326708684816,-3.1883938264565264,-3.1912434697492715
male,22-23,34,-4.90348108242313,-4.47459425409542,-4.477443897388165
male,22-23,35,-5.863671477665453,-4.968313436245909,-4.971163079538654
male,22-23,36,-3.3185662901733544,-3.539629458475839,-3.5424791017685844
male,22-23,37,-5.802638665524989,-4.8296899529046105,-4.832539596197355
male,22-23,38,-4.028387871553757,-4.2280728166376775,-4.230922459930422
male,22-23,39,-6.147557517723875,-5.481557373802753,-5.4844070170954975
male,22-23,40,-5.216678776422421,-5.403135142199559,-5.405984785492303
male,22-23,41,-9.210340371976182,-6.536713814294551,-6.539563457587295
male,22-23,42,-4.797415425158888,-5.018358739041649,-5.021208382334394
male,22-23,43,-6.792576187345311,-6.323031161097301,-6.325880804390046
male,22-23,44,-8.820181620613809,-8.328568014089816,-8.331417657382561
male,22-23,45,-9.210340371976182,-7.084853344247004,-7.087702987539749
male,22-23,46,-4.849807095763336,-5.09179367006649,-5.094643313359235
male,22-23,47,-9.210340371976182,-7.027625483101671,-7.030475126394416
male,22-23,48,-9.210340371976182,-9.210340371976182,-9.213190015268927
male,22-23,49,-9.210340371976182,-9.210340371976182,-9.213190015268927
male,22-23,50,-9.210340371976182,-9.210340371976182,-9.213190015268927
male,22-23,51,-9.210340371976182,-9.210340371976182,-9.213190015268927
male,22-23,52,-9.210340371976182,-9.210340371976182,-9.213190015268927
male,24-25,-52,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-51,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-50,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-49,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-48,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-47,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-46,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-45,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-44,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-43,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-42,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-41,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-40,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-39,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-38,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-37,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-36,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-35,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-34,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-33,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-32,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-31,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-30,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-29,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-28,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-27,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-26,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-25,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-24,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-23,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-22,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-21,-9.210340371976182,-9.210340371976182,-9.211247394821624
male,24-25,-20,-9.210340371976182,-3.639341064491252,-3.6402480873366945
male,24-25,-19,-9.210340371976182,-3.639341064491252,-3.6402480873366945
male,24-25,-18,-9.210340371976182,-3.639341064491252,-3.6402480873366945
male,24-25,-17,-9.210340371976182,-3.639341064491252,-3.6402480873366945
male,24-25,-16,-9.210340371976182,-3.639341064491252,-3.6402480873366945
male,24-25,-15,-9.210340371976182,-3.639341064491252,-3.6402480873366945
male,24-25,-14,-9.210340371976182,-3.639341064491252,-3.6402480873366945
male,24-25,-13,-9.210340371976182,-3.639341064491252,-3.6402480873366945
male,24-25,-12,-9.210340371976182,-3.639341064491252,-3.6402480873366945
male,24-25,-11,-9.210340371976182,-3.6393410644912514,-3.640248087336694
male,24-25,-10,-9.210340371976182,-3.6393410644896353,-3.640248087335078
male,24-25,-9,-9.210340371976182,-3.6393410588177093,-3.640248081663152
male,24-25,-8,-9.210340371976182,-3.6393211528349863,-3.640228175680429
male,24-25,-7,-3.6393440227664113,-3.5736733653069304,-3.574580388152373
male,24-25,-6,-2.4286400358118945,-2.399706110007955,-2.4006131328533975
male,24-25,-5,-1.247143074958532,-1.2303067882807657,-1.2312138111262083
male,24-25,-4,-0.22428296595125893,-0.21515754188036174,-0.2160645647258043
male,24-25,-3,0.5784138254339232,0.5855852384781969,0.5846782156327544
male,24-25,-2,1.2845505458124984,1.2895553414980816,1.288648318652639
male,24-25,-1,1.9051253291932762,1.9015282131012092,1.9006211902557666
male,24-25,0,2.1479008718497807,2.137133245590557,2.1362262227451145
male,24-25,1,1.5443735170060815,1.550200725925067,1.5492937030796243
male,24-25,2,0.7393415765889758,0.7538977062444598,0.7529906833990173
male,24-25,3,0.13208394744864038,0.14102231846335642,0.14011529561791386
male,24-25,4,-0.3248596375996163,-0.3186843246946551,-0.31959134754009766
male,24-25,5,-0.6170016381400856,-0.6158603069237409,-0.6167673297691835
male,24-25,6,-0.9766663928617021,-0.9728864587174992,-0.9737934815629418
male,24-25,7,-1.262079191419502,-1.2597862304990144,-1.260693253344457
male,24-25,8,-1.5243767110809405,-1.5206848122938457,-1.5215918351392883
