cbsa,sex,band,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
45820,Male,55-59,6904.076280083267,6972,-67.92371991673281,466.0,587.6591617711298,True,True
19740,Female,35-39,116516.24342424658,117429,-912.7565757534176,1908.0,2498.4675299243963,True,True
19740,Female,40-44,108514.8115892415,108236,278.8115892414935,1855.0,2414.5663368990877,True,True
19740,Female,45-49,93541.17743003258,93604,-62.82256996742217,254.0,643.4253985265722,True,True
14500,Female,35-39,9789.580974135053,9660,129.5809741350531,535.0,588.3227951296442,True,True
14500,Female,40-44,10558.584779958615,10516,42.5847799586154,538.0,534.7053997977691,True,True
24300,Female,65-69,5735.433351027245,5713,22.433351027245408,550.2181385596081,427.41484495694556,True,True
24300,Female,50-54,4267.636173184455,4389,-121.3638268155446,165.0,257.4082202024849,True,True
14500,Female,45-49,9934.918154147921,10024,-89.08184585207891,56.0,382.18997717318666,False,True
22660,Male,25-29,14933.0,14624,309.0,35.0,379.9073989934916,False,True
28940,Female,30-34,30251.76063967174,29942,309.7606396717383,231.0,322.81745837898575,False,True
34980,Female,55-59,64113.60911790938,66027,-1913.3908820906217,1740.0,2095.484098966993,False,True
28940,Female,18-24,44428.36888791678,43774,654.3688879167821,1364.0524183476234,1003.8329430374473,True,True
17300,Female,35-39,11823.558723584576,11974,-150.441276415424,800.0,885.6612061648412,True,True
17300,Female,45-49,9027.560833349493,9086,-58.439166650507104,130.0,331.68909328745195,True,True
17420,Female,65-69,4278.0,3954,324.0,377.89548819746443,445.46997884116723,True,True
17420,Female,50-54,4403.0,4371,32.0,35.0,158.32473395682686,True,True
34100,Female,55-59,4030.1928826410776,4017,13.192882641077631,438.0,447.51280395065993,True,True
28700,Female,25-29,8810.426817254633,8743,67.42681725463262,186.0,196.5077654497146,True,True
17300,Female,40-44,10114.628512441059,10366,-251.37148755894123,801.0,852.6541177065201,True,True
27180,Female,50-54,5555.995838623738,5651,-95.00416137626235,126.0,203.7064718511505,True,True
27180,Female,65-69,5427.04323645783,5646,-218.95676354216994,517.9285665031424,427.71610070030533,True,True
45060,Female,25-29,20174.77986423098,19968,206.779864230979,98.0,420.84432097886906,False,True
35620,Female,25-29,708066.4138530181,707671,395.41385301807895,399.0,1822.9636523784256,True,True
45060,Male,60-64,23549.93477128752,23879,-329.06522871247944,1005.0398002069371,800.3174664663932,True,True
15380,Female,50-54,36363.0,36423,-60.0,102.0,472.94336474624527,True,True
40380,Female,30-34,35482.47395649602,35688,-205.52604350398178,205.0,424.36894517391846,False,True
28880,Male,55-59,22412.74352636459,23147,-734.2564736354107,903.0,1112.7376331730873,True,True
21300,Female,50-54,2588.0075767410094,2509,79.00757674100942,92.0,108.59247458550321,True,True
28880,Female,50-54,23034.32191321358,23393,-358.6780867864218,29.0,276.71593103673337,False,False
48060,Female,65-69,2867.230022600118,2667,200.230022600118,270.675081970986,240.8615158222593,True,True
48060,Male,45-49,2807.1529149920802,2656,151.15291499208024,103.0,160.48208573945513,False,True
21300,Female,65-69,2856.728416838203,2943,-86.27158316179703,362.8567210346255,196.73061743671076,True,True
28740,Female,60-64,6731.822407833039,7178,-446.1775921669614,531.7461800520997,462.0274009409435,True,True
15380,Male,65-69,36444.0,36153,291.0,1229.658895791837,979.5225674531445,True,True
15380,Male,50-54,35118.0,35163,-45.0,6.0,485.63620794273567,False,True
30700,Male,65-69,8196.628860596029,8233,-36.37113940397103,548.1833634834243,527.8413393014521,True,True
30700,Male,50-54,8836.463448534656,9213,-376.536551465344,39.0,342.7057843919941,False,False
12580,Female,60-64,98668.96838868159,98715,-46.03161131840898,1765.177044944784,2066.924207931449,True,True
47900,Female,25-29,221582.00153318976,221224,358.00153318975936,414.0,661.9567267457031,True,True
25180,Female,35-39,9067.276559311482,9431,-363.72344068851817,555.0,626.9940755371621,True,True
41540,Male,65-69,4393.1105100018085,3647,746.1105100018085,450.15552867870014,323.3656100784721,False,False
25180,Female,45-49,9064.425071990507,9105,-40.574928009493306,120.0,235.19802340325626,True,True
25180,Male,40-44,10221.256998542649,10290,-68.74300145735106,655.0,624.8004146510712,True,True
25180,Female,40-44,9877.124750421945,9806,71.12475042194455,562.0,585.1504190319852,True,True
25180,Male,35-39,10612.267948961486,10573,39.26794896148567,652.0,715.1971578456112,True,True
25180,Male,45-49,9574.731123937185,9471,103.73112393718475,163.0,435.842271652801,True,True
17410,Male,50-54,67567.0,67446,121.0,187.0,759.5113928580993,True,True
17410,Male,65-69,67609.0,67447,162.0,1449.8913752416076,1439.9591384701685,True,True
41780,Female,50-54,3642.0700190082657,3716,-73.92998099173428,116.0,94.41221477612736,True,True
10420,Male,55-59,22756.0,22649,107.0,846.0,1037.0906381254727,True,True
48540,Male,30-34,4154.636362500189,4401,-246.36363749981138,104.0,166.0821233530911,False,False
48540,Male,18-24,5899.181123962475,6230,-330.8188760375251,429.96278908761394,265.28942378130716,True,True
40060,Female,50-54,42868.274631304725,43363,-494.7253686952754,336.0,466.8534099403639,False,True
31340,Female,35-39,6844.0,6783,61.0,474.0,581.9339500665002,True,True
40060,Male,60-64,40699.220302197806,40832,-132.77969780219428,1299.6691886784113,1452.4675961149278,True,True
40060,Female,65-69,39622.509663317986,39173,449.50966331798554,1196.4113005150027,1208.665190370718,True,True
40220,Female,60-64,10916.51218242757,11521,-604.4878175724298,743.4843643278587,722.9246748562592,True,True
47260,Female,55-59,56575.47782405026,57359,-783.5221759497435,1386.0,1596.5716253007854,True,True
31340,Female,45-49,7171.0,7177,-6.0,249.0,304.2651961509072,True,True
25500,Female,55-59,3680.0,3862,-182.0,357.0,427.46773885873546,True,True
31340,Female,40-44,7536.0,7570,-34.0,500.0,518.8922979747339,True,True
20740,Female,40-44,5053.010615137187,4942,111.01061513718741,399.0,588.3354721269889,True,True
33340,Male,50-54,46456.0,46645,-189.0,153.0,905.1710967774269,False,True
20740,Female,35-39,5190.991250957352,5580,-389.00874904264765,407.0,579.0294275304882,True,True
20260,Male,18-24,15296.915165644308,15733,-436.0848343556918,728.5760083889669,538.705009743076,True,True
24580,Male,30-34,10799.476420480878,10969,-169.523579519122,76.0,439.41122934577817,False,True
33340,Male,65-69,42371.0,42195,176.0,1493.142993822092,1663.3677205916465,True,True
20260,Male,30-34,8866.145704865867,8784,82.14570486586672,182.0,316.87961333801,True,True
27500,Female,60-64,6154.0,5890,264.0,393.88957843537827,557.0400909203036,True,True
24580,Male,18-24,14610.960649930885,14467,143.96064993088476,615.6021442457783,519.56737822099,True,True
11540,Male,40-44,7836.1819404540975,7825,11.181940454097457,478.0,646.4803167003296,True,True
29100,Male,50-54,4789.708917945269,4742,47.708917945268695,49.0,144.5833895423292,True,True
29100,Male,65-69,4603.388022048273,5013,-409.61197795172666,404.1447760394782,479.00043823326115,False,True
20740,Female,45-49,4616.10827397263,4404,212.10827397262983,143.0,263.0728742004849,False,True
11540,Male,45-49,7242.529684575959,7402,-159.47031542404056,101.0,230.80965377384325,False,True
11540,Male,35-39,9318.192106949493,9321,-2.8078930505071185,467.0,726.3778631650183,True,True
36780,Female,65-69,4367.0,4700,-333.0,435.82221145783745,537.1149198995965,True,True
45460,Female,50-54,4949.935533253704,4892,57.93553325370431,153.0,240.09458258781828,True,True
18020,Male,25-29,2981.70958287319,3076,-94.2904171268101,181.0,162.17790261152194,True,True
21780,Male,45-49,7630.4364703873325,7606,24.43647038733252,139.0,227.09144917516176,True,True
34620,Male,25-29,3434.0,3575,-141.0,133.0,141.38533367626925,False,True
41140,Male,18-24,5703.651957382146,5855,-151.34804261785393,399.78119015281345,236.59901679144775,True,True
41140,Male,30-34,3982.4115245387766,4011,-28.588475461223425,156.0,265.6798628634756,True,True
31700,Male,55-59,15277.31432894619,15418,-140.68567105381044,735.0,883.6403468673906,True,True
29740,Male,25-29,8083.0,8538,-455.0,284.0,320.4314750301537,False,False
29740,Female,25-29,7519.0,7451,68.0,177.0,215.20347456535174,True,True
10740,Male,30-34,33101.278052849135,33192,-90.72194715086516,208.0,572.1995328645255,True,True
42140,Female,40-44,4908.494548996841,4602,306.49454899684133,453.0,465.26712948004473,True,True
42140,Male,25-29,4085.3126935078776,4068,17.31269350787761,65.0,188.28018733308474,True,True
10740,Male,18-24,40999.40091075619,40801,198.40091075618693,1208.884609878048,625.1814987403756,True,True
22140,Male,60-64,3992.138409027129,4147,-154.861590972871,501.2115321897532,480.97686051105956,True,True
42140,Female,35-39,4343.272960828529,4553,-209.727039171471,436.0,470.0119913755041,True,True
42140,Female,45-49,4227.787672830622,4271,-43.21232716937811,72.0,140.35885172168508,True,True
28880,Female,65-69,19628.506566981185,19643,-14.493433018815267,876.660139392684,897.986330947764,True,True
48060,Male,35-39,3822.6033237512925,3965,-142.39667624870754,312.0,325.8906153471923,True,True
15380,Female,65-69,38959.0,38814,145.0,1302.5636260851138,1177.2599695118322,True,True
40380,Female,18-24,50221.38919697512,50317,-95.61080302487971,1252.0910510022823,971.3445110810266,True,True
48060,Female,50-54,2942.7305004105106,2831,111.73050041051056,77.0,101.23321224268709,False,True
24020,Male,60-64,4859.0,5009,-150.0,432.3482392701513,369.2026507556521,True,True
48060,Male,40-44,3433.2984733017875,3430,3.2984733017874532,318.0,305.4885994768261,True,True
41540,Female,55-59,4724.170720617502,4388,336.1707206175024,398.0,419.2719407010143,True,True
41540,Male,50-54,3692.8504665377454,3744,-51.14953346225457,204.0,178.09402084751775,True,True
27620,Male,55-59,4983.216542071889,4957,26.216542071889307,321.0,363.3394043585162,True,True
29820,Male,60-64,69453.0,68891,562.0,2147.3530217456096,1782.9673816968723,True,True
16180,Male,55-59,2055.5918065652777,2073,-17.408193434722307,250.0,188.52706262570504,True,True
41780,Female,65-69,4239.848631697066,4633,-393.1513683029343,415.8966217703626,259.5413247003839,True,True
44220,Female,60-64,4853.0,4760,93.0,408.324625757497,385.3064435987932,True,True
40220,Male,55-59,11362.882997088014,11677,-314.11700291198576,667.0,719.3660337440351,True,True
33340,Female,60-64,55007.0,53013,1994.0,1587.011342114479,1947.1931428035716,False,True
36780,Female,50-54,4941.0,4886,55.0,60.0,236.6791448802577,True,True
48140,Female,55-59,4475.0,4435,40.0,325.0,472.03173960947805,True,True
28450,Male,55-59,6043.0,6007,36.0,355.0,624.0212695503656,True,True
45940,Male,25-29,12084.0,12143,-59.0,50.0,379.57461595185737,False,True
47220,Female,50-54,5055.522317606415,4864,191.52231760641462,49.0,148.3483265320241,False,False
47220,Female,65-69,4598.233337127185,4658,-59.76666287281478,477.60443884034413,386.5803971932702,True,True
45900,Female,18-24,5140.884892269547,5149,-8.115107730453019,364.88628365560686,184.49115205759,True,True
34740,Male,25-29,5959.0,5903,56.0,50.0,151.71190309679065,False,True
12980,Female,60-64,4825.926675469474,4693,132.9266754694736,387.6596445337069,325.17959626474266,True,True
13020,Male,65-69,3250.3943981715397,3519,-268.6056018284603,353.96044976804967,306.28682299745043,True,True
13020,Male,50-54,3368.9623877500244,3305,63.96238775002439,108.0,168.7933477860138,True,True
33780,Male,50-54,5286.0,5274,12.0,35.0,153.46492330089634,True,True
28020,Female,65-69,6949.0,7320,-371.0,577.3326597378673,619.8821875042063,True,True
33780,Female,40-44,4775.0,4696,79.0,381.0,484.7579436081992,True,True
45900,Female,30-34,4318.808059612641,4464,-145.19194038735895,109.0,141.5901428979573,False,True
33220,Female,40-44,2537.2755026341088,2500,37.27550263410876,264.0,231.6055407869127,True,True
28020,Male,45-49,6981.0,6931,50.0,39.0,313.579028400338,False,True
33780,Female,45-49,4931.0,4797,134.0,154.0,337.30443210844413,True,True
28020,Male,35-39,8218.0,8250,-32.0,533.0,684.97768395766,True,True
11460,Male,50-54,10531.0,10500,31.0,26.0,305.5294684825836,False,True
35660,Male,55-59,4475.0,4714,-239.0,354.0,467.56401338880863,True,True
11460,Male,65-69,8839.0,8921,-82.0,539.949071672505,654.8361527330711,True,True
33220,Female,35-39,2535.8783288981426,2684,-148.12167110185737,234.0,221.95963991447726,True,True
28020,Male,40-44,7919.0,7870,49.0,535.0,665.3861311336449,True,True
25620,Male,40-44,4520.1759121628875,4881,-360.82408783711253,518.0,542.4129279784654,True,True
25620,Male,35-39,4961.2148988038625,4754,207.21489880386252,505.0,554.8372069718081,True,True
25620,Male,45-49,4539.722403846881,4276,263.7224038468812,131.0,278.41781445682415,False,True
40580,Female,65-69,5205.0,5268,-63.0,532.271547238813,425.66246444365987,True,True
39580,Female,18-24,64978.01435887694,64306,672.0143588769424,1797.030606305858,1076.1758313880398,True,True
48900,Male,50-54,13323.0,13342,-19.0,75.0,287.2593466777887,True,True
20500,Male,45-49,17498.67022168039,17341,157.67022168038966,219.0,263.5503781055328,True,True
22180,Female,25-29,15596.845409920705,15849,-252.1545900792953,107.0,202.09314166646703,False,False
48900,Female,60-64,20448.0,19965,483.0,1013.3336074561033,892.8591156629919,True,True
11700,Female,65-69,15236.752161879542,15393,-156.24783812045825,993.222029558346,746.1994625343494,True,True
49180,Male,60-64,22695.90930377033,22300,395.90930377033146,1161.8128076415753,971.8558050014653,True,True
20500,Male,35-39,20520.842023011854,19698,822.8420230118536,983.0,1202.3105564489626,True,True
39580,Female,30-34,56148.63098151879,56130,18.630981518792396,178.0,507.2435146509221,True,True
38240,Female,60-64,3678.6908081497377,3750,-71.30919185026232,463.26234468171486,348.71692765882096,True,True
24780,Male,55-59,4395.0,4172,223.0,431.0,411.39835224208184,True,True
11700,Female,50-54,12840.646940885108,13303,-462.35305911489195,122.0,366.7098696430606,False,False
40580,Male,35-39,4738.0,4567,171.0,370.0,364.6651865221714,True,True
20500,Male,40-44,18695.521691043377,19238,-542.4783089566226,986.0,1144.7114206943402,True,True
48900,Male,65-69,16182.0,16318,-136.0,966.6985052228022,898.2533006243283,True,True
26820,Female,40-44,5513.075661041712,5656,-142.924338958288,390.0,514.5821848657799,True,True
26820,Female,35-39,5444.2363455837985,5620,-175.76365441620146,423.0,520.7580578757515,True,True
46300,Female,60-64,3345.0236521310794,3620,-274.9763478689206,404.71224345206065,291.6729909056047,True,True
17660,Male,30-34,6236.697229217732,6065,171.69722921773155,103.0,209.40088760333202,False,True
38540,Male,45-49,2743.1984268715187,2553,190.19842687151868,107.0,138.428698233698,False,False
17660,Male,18-24,7001.827581540883,6914,87.82758154088333,602.9336613591913,329.65262765097344,True,True
38540,Male,35-39,2859.049020247086,2655,204.049020247086,327.0,319.13456175593575,True,True
30300,Female,65-69,2583.060204168223,2320,263.0602041682232,297.6995129320839,136.73804202708217,True,True
30300,Male,55-59,2029.7441472688706,2133,-103.25585273112938,272.0,162.5903999905413,True,True
26820,Female,45-49,4351.64704552351,4493,-141.35295447648969,121.0,77.36444921274688,False,True
38540,Male,40-44,3210.366315244122,3492,-281.6336847558782,317.0,309.5786226733256,True,True
30300,Female,50-54,1789.0125514874635,1948,-158.9874485125365,65.0,67.4396509239366,False,False
49020,Male,55-59,5268.370904388366,5345,-76.6290956116336,449.0,458.25692957338686,True,True
26300,Female,45-49,2995.8400316723223,3203,-207.1599683276777,123.0,99.35846720749521,False,False
27860,Female,40-44,4514.0,4433,81.0,483.0,554.6024246769031,True,True
22220,Female,55-59,15833.2054597288,15770,63.20545972880063,638.0,809.2299214111888,True,True
26300,Female,40-44,3050.2454046375738,2897,153.24540463757376,368.0,327.7047249650659,True,True
26300,Female,35-39,2773.288120135284,3014,-240.71187986471614,372.0,325.7325838006039,True,True
27860,Female,45-49,3968.0,4011,-43.0,136.0,160.15830161905438,True,True
30780,Male,30-34,25655.0,25405,250.0,344.0,380.70912064691856,True,True
30780,Male,18-24,35898.0,35608,290.0,1215.42708543129,525.3400927030508,True,True
27860,Male,55-59,3931.0,3851,80.0,377.0,403.1861106548687,True,True
27860,Female,35-39,4748.0,4678,70.0,487.0,581.9373213467667,True,True
14540,Male,55-59,5662.714475475874,5778,-115.28552452412623,436.0,529.0514986213873,True,True
33220,Male,18-24,3199.5471597462856,3275,-75.45284025371438,276.27341529723776,83.25143918940849,True,True
33220,Male,30-34,2575.494517123456,2800,-224.5054828765442,157.0,93.44576266802179,False,False
27100,Male,60-64,5719.0,5438,281.0,473.0031712367265,512.6802893568272,True,True
33780,Male,65-69,5111.0,5301,-190.0,527.0066413243765,434.09022273889104,True,True
33780,Female,35-39,4580.0,4679,-99.0,422.0,564.2971037250678,True,True
33220,Female,45-49,2396.8559891172035,2501,-104.14401088279647,101.0,111.43228274763216,False,True
