cbsa,category,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
37620,hispanic (any race),1210.0474558663454,1231.0,-20.952544133654555,2.0,90.38898391373752,False,True
41620,hispanic (any race),256964.11276238668,258813.0,-1848.8872376133222,0.0,427.51362165478145,False,False
33700,hispanic (any race),277101.0,277207.0,-106.0,0.0,454.0229800626836,False,True
47300,hispanic (any race),318843.0,318976.0,-133.0,0.0,405.27538863099005,False,True
44220,hispanic (any race),5719.0,5733.0,-14.0,0.0,120.4860034039224,False,True
41660,hispanic (any race),49280.479193285006,48918.0,362.47919328500575,84.0,449.25840904784906,False,True
47020,hispanic (any race),46844.70907103478,46303.0,541.7090710347766,0.0,140.23071117265954,False,False
45500,hispanic (any race),12460.439254303063,10166.0,2294.4392543030626,0.0,339.2251488517661,False,False
31340,hispanic (any race),9542.0,9573.0,-31.0,0.0,247.89118442373058,False,True
48700,hispanic (any race),2555.9762773105194,2691.0,-135.02372268948056,0.0,133.07025763196032,False,False
16020,hispanic (any race),2827.663669609508,2647.0,180.6636696095079,29.0,47.143262275876396,False,False
17980,hispanic (any race),24750.73025281693,25108.0,-357.26974718306883,162.0,1033.2412555096055,False,True
29020,hispanic (any race),6693.084226463527,3438.0,3255.0842264635266,0.0,18.306590378049282,False,False
38240,hispanic (any race),9861.171429698932,8196.0,1665.1714296989321,0.0,30.60630065061505,False,False
25860,hispanic (any race),33320.704504819674,33655.0,-334.2954951803258,0.0,129.13521286863386,False,False
33780,hispanic (any race),6830.0,6830.0,0.0,0.0,48.83877287821634,True,True
34820,hispanic (any race),27551.259687544738,28001.0,-449.740312455262,0.0,498.19870501937453,False,True
29820,hispanic (any race),741769.0,742075.0,-306.0,0.0,671.0171560614156,False,True
27860,hispanic (any race),8025.0,8005.0,20.0,0.0,113.89828423312618,False,True
19300,hispanic (any race),14279.0,14276.0,3.0,0.0,143.35398723963002,False,True
20020,hispanic (any race),6890.0,6811.0,79.0,0.0,87.2563575907223,False,True
22380,hispanic (any race),22277.0,22327.0,-50.0,0.0,544.7609429843975,False,True
29420,hispanic (any race),37648.0,37708.0,-60.0,0.0,271.25321760994836,False,True
33460,hispanic (any race),255350.4222703757,253692.0,1658.4222703757114,0.0,551.2799901134663,False,False
48140,hispanic (any race),4902.0,4893.0,9.0,0.0,55.53550210225888,False,True
41060,hispanic (any race),9080.374250020399,9160.0,-79.6257499796011,0.0,342.0905016349497,False,True
40900,hispanic (any race),552737.0,552892.0,-155.0,0.0,1138.615658639363,False,True
39820,hispanic (any race),21184.0,21346.0,-162.0,0.0,260.540945407339,False,True
13140,hispanic (any race),73745.0,73392.0,353.0,0.0,571.6418787602078,False,True
25420,hispanic (any race),48585.0,49005.0,-420.0,0.0,896.1177322651305,False,True
18880,hispanic (any race),30096.047637378862,31726.0,-1629.9523626211376,0.0,274.67279057685454,False,False
27260,hispanic (any race),187341.96187911602,187067.0,274.96187911601737,0.0,822.8097561762203,False,True
15980,hispanic (any race),202218.0,202269.0,-51.0,0.0,476.1753628627798,False,True
37460,hispanic (any race),19053.33067193814,18087.0,966.3306719381399,0.0,205.8419140198395,False,False
42340,hispanic (any race),33830.86700542494,33502.0,328.8670054249378,0.0,328.2604411920295,False,False
31420,hispanic (any race),10633.31638240918,9421.0,1212.3163824091807,95.0,215.828663927821,False,False
25980,hispanic (any race),9743.5987279202,10940.0,-1196.4012720798,0.0,137.8690206354267,False,False
23060,hispanic (any race),37651.73452595307,37498.0,153.73452595307026,0.0,117.79916428567334,False,False
31700,hispanic (any race),36334.16795368162,36414.0,-79.83204631837725,0.0,529.7070174344138,False,True
28020,hispanic (any race),15487.0,15483.0,4.0,0.0,217.3797634613213,False,True
34740,hispanic (any race),11034.0,11010.0,24.0,0.0,127.58191987405581,False,True
49420,hispanic (any race),134495.0,134645.0,-150.0,0.0,314.1607631870187,False,True
24860,hispanic (any race),86335.80237788998,86273.0,62.80237788998056,0.0,344.86107406274783,False,True
44940,hispanic (any race),4415.487944441453,4655.0,-239.51205555854722,0.0,125.58431309903683,False,False
38860,hispanic (any race),14057.0,14140.0,-83.0,0.0,194.7363200586886,False,True
19340,hispanic (any race),36818.58593176327,37107.0,-288.4140682367288,0.0,295.7289184335513,False,True
36540,hispanic (any race),122640.02272128419,120548.0,2092.0227212841855,0.0,369.43361768023897,False,False
22660,hispanic (any race),47608.0,47521.0,87.0,0.0,353.6784430064971,False,True
22220,hispanic (any race),104968.74438322833,105166.0,-197.25561677166843,0.0,252.2099095320825,False,True
19460,hispanic (any race),14195.0,14204.0,-9.0,0.0,75.43002164257942,False,True
24580,hispanic (any race),30026.23533078902,29574.0,452.2353307890189,0.0,169.6265942598826,False,False
39340,hispanic (any race),103410.99490862485,103104.0,306.99490862485254,0.0,335.61245206660277,False,True
43640,hispanic (any race),22415.0,22407.0,8.0,0.0,104.72657077480385,False,True
40340,hispanic (any race),13798.69890363973,12113.0,1685.69890363973,0.0,131.71272846248428,False,False
42020,hispanic (any race),70282.0,70318.0,-36.0,0.0,625.9369827496614,False,True
34900,hispanic (any race),48957.0,49046.0,-89.0,0.0,1065.366822610879,False,True
28740,hispanic (any race),23586.115778439067,22264.0,1322.115778439067,0.0,689.5919180569372,False,False
24020,hispanic (any race),3627.0,3735.0,-108.0,0.0,175.4610547279652,False,True
17140,hispanic (any race),104634.22590361707,103969.0,665.2259036170726,74.0,502.8534578077999,False,False
18140,hispanic (any race),122714.32999642225,122500.0,214.32999642225332,0.0,355.03195132664933,False,True
38300,hispanic (any race),58794.063282240626,58966.0,-171.936717759374,0.0,484.0350299582523,False,True
10900,hispanic (any race),174232.0,174129.0,103.0,0.0,366.098066964304,False,True
39740,hispanic (any race),107293.0,107531.0,-238.0,0.0,370.4708367621533,False,True
16540,hispanic (any race),11560.77257396777,11830.0,-269.22742603223014,0.0,594.0073043438547,False,True
17860,hispanic (any race),10272.5686339622,9044.0,1228.5686339622007,0.0,326.6183892802333,False,False
36740,hispanic (any race),929894.0,929647.0,247.0,0.0,947.596249536162,False,True
37340,hispanic (any race),77270.0,77253.0,17.0,0.0,269.67992732357743,False,True
48680,hispanic (any race),8901.0,9163.0,-262.0,0.0,308.5353071590835,False,True
15260,hispanic (any race),8647.988252370482,7511.0,1136.9882523704819,360.0,116.249971404658,False,False
24140,hispanic (any race),16350.0,16280.0,70.0,0.0,149.51004920656675,False,True
48900,hispanic (any race),32946.0,32917.0,29.0,0.0,173.92092644359965,False,True
30460,hispanic (any race),40053.00825485479,42264.0,-2210.991745145213,0.0,279.0409472322828,False,False
17900,hispanic (any race),58721.717394210325,59692.0,-970.2826057896746,0.0,828.0547407717348,False,False
46140,hispanic (any race),129221.05169415582,129433.0,-211.94830584418378,0.0,289.99896647206646,False,True
16580,hispanic (any race),17442.472420217127,18227.0,-784.5275797828726,0.0,508.64072586552504,False,False
46520,hispanic (any race),94171.0,94340.0,-169.0,0.0,755.7640956823102,False,True
27980,hispanic (any race),17470.396085693064,17444.0,26.39608569306438,0.0,101.60078166111548,False,True
25180,hispanic (any race),21410.731564942955,20901.0,509.7315649429547,0.0,276.36174241170147,False,False
41100,hispanic (any race),23810.0,23790.0,20.0,0.0,192.20436519171463,False,True
34100,hispanic (any race),11223.231205967086,12574.0,-1350.7687940329142,0.0,68.0762877126142,False,False
25060,hispanic (any race),28336.846397153487,28147.0,189.8463971534875,0.0,239.77123403122715,False,True
14580,hispanic (any race),6664.0,6658.0,6.0,0.0,159.59170781638375,False,True
44700,hispanic (any race),339341.0,339161.0,180.0,0.0,784.4198498070086,False,True
35620,hispanic (any race),5088236.4517697925,5090037.0,-1800.5482302075252,0.0,2663.5273932528207,False,True
40380,hispanic (any race),89806.53821144602,91214.0,-1407.4617885539774,0.0,533.1193184674389,False,False
33260,hispanic (any race),82684.76318587638,82829.0,-144.23681412362203,135.0,245.03155873654904,False,True
41140,hispanic (any race),7448.093365773432,7306.0,142.0933657734322,0.0,115.7766334376347,False,False
47580,hispanic (any race),13857.564085757072,15546.0,-1688.4359142429275,0.0,219.3249581374238,False,False
33140,hispanic (any race),8528.0,8498.0,30.0,0.0,166.7830446643183,False,True
29940,hispanic (any race),8503.0,8640.0,-137.0,0.0,319.2859824984492,False,True
24780,hispanic (any race),13990.0,13948.0,42.0,0.0,210.62071487925874,False,True
31020,hispanic (any race),11461.023790677466,11775.0,-313.9762093225345,0.0,134.9272830354091,False,False
49340,hispanic (any race),119007.0,118968.0,39.0,0.0,576.5484463598875,False,True
11200,hispanic (any race),11659.42107320912,11964.0,-304.57892679088036,0.0,484.2113800099067,False,True
11260,hispanic (any race),33104.18853143315,33519.0,-414.8114685668479,0.0,605.3908747266365,False,True
47260,hispanic (any race),144978.38719407763,143547.0,1431.3871940776298,0.0,934.521609724677,False,False
44420,hispanic (any race),5637.373732425521,6583.0,-945.6262675744792,0.0,192.11936128175932,False,False
22020,hispanic (any race),9893.261550075056,10243.0,-349.7384499249438,0.0,168.0643547242352,False,False
19140,hispanic (any race),43319.5807064732,45096.0,-1776.4192935268002,0.0,103.86277600815254,False,False
12060,hispanic (any race),780351.8175932838,777257.0,3094.817593283835,167.0,719.0638113855339,False,False
10500,hispanic (any race),6640.862399330471,4570.0,2070.862399330471,0.0,411.46902266513797,False,False
17660,hispanic (any race),10325.758930201318,10298.0,27.758930201318435,0.0,145.00769735002862,False,True
20500,hispanic (any race),85423.43080821387,81866.0,3557.430808213874,0.0,481.5493185329554,False,False
10740,hispanic (any race),444539.87681568984,446646.0,-2106.123184310156,0.0,788.1171720848255,False,False
40980,hispanic (any race),17388.0,17381.0,7.0,0.0,169.38508366662634,False,True
38900,hispanic (any race),352538.15989716875,350503.0,2035.159897168749,0.0,609.2827744347087,False,False
12620,hispanic (any race),3380.5195061597346,3223.0,157.51950615973465,0.0,169.13333644731176,False,True
38340,hispanic (any race),7520.0,7591.0,-71.0,0.0,201.48161191843292,False,True
24420,hispanic (any race),7141.543578104849,7777.0,-635.4564218951509,0.0,100.78643525441073,False,False
43580,hispanic (any race),22181.345187343974,30017.0,-7835.6548126560265,0.0,127.32605950304524,False,False
30780,hispanic (any race),54918.0,54942.0,-24.0,0.0,236.4449320613576,False,True
26300,hispanic (any race),6395.713959976392,7484.0,-1088.2860400236077,0.0,77.76992007896698,False,False
43100,hispanic (any race),9155.0,9148.0,7.0,0.0,100.33016693647032,False,True
32900,hispanic (any race),184107.0,183933.0,174.0,0.0,409.4505456782907,False,True
20940,hispanic (any race),154770.0,154886.0,-116.0,0.0,383.35788845574837,False,True
15380,hispanic (any race),69525.0,69377.0,148.0,0.0,474.91793864703624,False,True
21300,hispanic (any race),2681.771767703663,3085.0,-403.22823229633696,0.0,162.32767970352654,False,False
17410,hispanic (any race),146475.0,146592.0,-117.0,0.0,417.439453796895,False,True
10420,hispanic (any race),18306.0,18352.0,-46.0,0.0,144.79130769403943,False,True
47900,hispanic (any race),1134329.7441480183,1139644.0,-5314.255851981696,0.0,1139.9005591988948,False,False
27900,hispanic (any race),17261.098153020466,16845.0,416.09815302046627,0.0,98.54480006577204,False,False
31140,hispanic (any race),95330.87793250008,96172.0,-841.1220674999204,0.0,264.55469730189253,False,False
30860,hispanic (any race),17051.114057550043,17547.0,-495.88594244995693,0.0,175.84486199165895,False,False
40580,hispanic (any race),10916.0,10930.0,-14.0,0.0,193.88577409456838,False,True
36980,hispanic (any race),4682.030541025294,4615.0,67.03054102529404,0.0,102.71481454180011,False,True
11460,hispanic (any race),21340.0,21403.0,-63.0,0.0,393.545751425422,False,True
35300,hispanic (any race),111320.0,111540.0,-220.0,0.0,482.19184384174315,False,True
28100,hispanic (any race),13382.836159641125,13523.0,-140.16384035887495,0.0,125.47375954479652,False,False
21660,hispanic (any race),40103.0,40225.0,-122.0,0.0,409.6862509775011,False,True
16300,hispanic (any race),14215.238758592011,10532.0,3683.2387585920114,0.0,162.70644771054847,False,False
26620,hispanic (any race),37323.65203770408,35872.0,1451.6520377040797,0.0,371.8635658088331,False,False
13820,hispanic (any race),70692.92770015457,70807.0,-114.07229984542937,0.0,263.58648498366995,False,True
36780,hispanic (any race),8679.0,8736.0,-57.0,0.0,201.91964583405448,False,True
36260,hispanic (any race),96755.58926108545,95642.0,1113.5892610854498,0.0,382.9204943006221,False,False
33740,hispanic (any race),7687.317383388264,7968.0,-280.6826166117362,0.0,201.9994099939653,False,False
43620,hispanic (any race),17728.770562345355,16587.0,1141.7705623453548,0.0,362.2068742026805,False,False
40140,hispanic (any race),2483656.0,2483577.0,79.0,0.0,1604.5732559539001,False,True
41500,hispanic (any race),263032.9112546883,269490.0,-6457.0887453117175,0.0,845.1310395515512,False,False
46540,hispanic (any race),18046.290745004913,17897.0,149.29074500491333,0.0,400.0083151256873,False,True
48060,hispanic (any race),7692.607739152585,8657.0,-964.392260847415,0.0,178.25574974790544,False,False
26580,hispanic (any race),4826.5701490336205,5057.0,-230.4298509663795,153.0,250.1281257933381,False,True
42540,hispanic (any race),78020.89262598973,78684.0,-663.1073740102729,0.0,587.0176122049738,False,False
35840,hispanic (any race),127660.0,127628.0,32.0,0.0,435.5318850095823,False,True
39460,hispanic (any race),16443.0,16501.0,-58.0,0.0,222.8984105147455,False,True
16860,hispanic (any race),38467.63312944088,37036.0,1431.633129440881,0.0,317.53790912683127,False,False
34620,hispanic (any race),3682.0,3657.0,25.0,0.0,198.69053355029274,False,True
45460,hispanic (any race),4590.882658676324,4563.0,27.882658676324354,0.0,214.52581743020033,False,True
49180,hispanic (any race),85090.46768370943,84395.0,695.4676837094303,0.0,644.2157927065015,False,False
42660,hispanic (any race),474000.0,473833.0,167.0,0.0,942.0979053387977,False,True
25540,hispanic (any race),186365.06014586592,186535.0,-169.9398541340779,0.0,824.2963670975588,False,True
