cbsa,sex,band,edu4,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
41860,Female,25-34,hs_or_less,53837.0,54349,-512.0,2071.6030025079613,1942.2294587976085,True,True
41940,Female,25-34,hs_or_less,21393.42957360181,20894,499.42957360181026,1260.9020580520914,1021.8804391521912,True,True
42020,Female,25-34,hs_or_less,3217.0,3563,-346.0,497.3067463849651,486.3027337471999,True,True
42100,Female,25-34,hs_or_less,2950.0,2940,10.0,443.29448451339886,493.09530114497136,True,True
42140,Female,25-34,hs_or_less,2107.792869931257,2004,103.79286993125697,361.7568244000381,315.28145585229396,True,True
42200,Female,25-34,hs_or_less,7213.0,7442,-229.0,662.1880397591004,697.7921503741283,True,True
42220,Female,25-34,hs_or_less,7668.0,7536,132.0,762.0826726805957,913.7242049813226,True,True
42340,Female,25-34,hs_or_less,8526.761733321177,8192,334.7617333211765,739.8979659385475,606.5668286403601,True,True
42540,Female,25-34,hs_or_less,10808.030608495264,10436,372.03060849526446,723.7762085064692,871.5597037010671,True,True
42660,Female,25-34,hs_or_less,61204.0,60983,221.0,2201.3191499644026,2390.5735473074765,True,True
42680,Female,25-34,hs_or_less,1911.0,2116,-205.0,373.3711290391907,456.726629258411,True,True
42700,Female,25-34,hs_or_less,2233.801468833977,1954,279.8014688339772,393.3052249843625,321.4744947820371,True,True
43100,Female,25-34,hs_or_less,2410.0,2381,29.0,371.2223053643194,623.0438314356383,True,True
43300,Female,25-34,hs_or_less,3553.566654197278,3713,-159.43334580272222,478.498693833118,385.6062322360576,True,True
43340,Female,25-34,hs_or_less,9293.956449532652,9525,-231.0435504673478,919.5901260887917,979.5354865514009,True,True
43420,Female,25-34,hs_or_less,2590.203639596657,2344,246.203639596657,324.20518194501454,268.2611019106602,True,True
43580,Female,25-34,hs_or_less,2702.1584230887775,3138,-435.84157691122255,364.12772484390695,332.5014547592055,False,True
43620,Female,25-34,hs_or_less,5059.709170667124,4822,237.70917066712445,585.2478107605359,774.1205475854642,True,True
43640,Female,25-34,hs_or_less,3911.0,3742,169.0,626.7511467879417,680.8079484011993,True,True
43780,Female,25-34,hs_or_less,6228.120592426707,6613,-384.87940757329307,653.7445984480484,594.7315223869072,True,True
43900,Female,25-34,hs_or_less,9036.141549271053,9245,-208.858450728947,828.2427180482784,746.50981391561,True,True
44060,Female,25-34,hs_or_less,11081.09575193548,10906,175.0957519354797,876.9344331248489,890.3105841175451,True,True
44100,Female,25-34,hs_or_less,3043.7663006501693,3213,-169.23369934983066,394.33615101839194,433.9749294144736,True,True
44140,Female,25-34,hs_or_less,10872.0,11180,-308.0,925.747805830508,854.715469372703,True,True
44180,Female,25-34,hs_or_less,8629.502485601575,8724,-94.49751439842476,703.1969852040038,848.096074260255,True,True
44220,Female,25-34,hs_or_less,3253.0,3239,14.0,412.3469413006479,451.266107266544,True,True
44300,Female,25-34,hs_or_less,1701.0,2042,-341.0,305.05573261291124,411.94754642429905,False,True
44420,Female,25-34,hs_or_less,2270.9848428736145,1985,285.9848428736145,286.81004166521086,331.3817632105572,True,True
44700,Female,25-34,hs_or_less,21409.0,20865,544.0,1127.2648313506459,1109.3387757466155,True,True
44940,Female,25-34,hs_or_less,2130.869216935906,2271,-140.13078306409398,385.0311675695878,436.47232708669804,True,True
45060,Female,25-34,hs_or_less,10932.122348367757,11411,-478.8776516322432,844.4939312985026,775.5063499129305,True,True
45220,Female,25-34,hs_or_less,6085.187536513623,6837,-751.812463486377,820.1060906980267,726.2311747074124,True,True
45300,Female,25-34,hs_or_less,59598.0,60017,-419.0,2179.988532079928,2218.5101777857026,True,True
45460,Female,25-34,hs_or_less,3657.5333339027884,3255,402.5333339027884,402.84736563616747,556.7780381840591,True,True
45500,Female,25-34,hs_or_less,3531.5628441845456,3466,65.56284418454561,405.9519676020797,354.09056550589315,True,True
45780,Female,25-34,hs_or_less,11689.654810875447,11645,44.654810875446856,825.8407836865409,1111.3356345569064,True,True
45820,Female,25-34,hs_or_less,4745.3007829589405,4274,471.30078295894054,505.7252218349407,742.3415223477022,True,True
45900,Female,25-34,hs_or_less,2104.6361320685323,1918,186.63613206853233,255.79288496750647,263.747221415817,True,True
45940,Female,25-34,hs_or_less,6566.0,6563,3.0,730.7434570353676,766.4071594744859,True,True
46060,Female,25-34,hs_or_less,17890.587495865035,18635,-744.4125041349653,1096.5623557281183,914.3488039071145,True,True
46140,Female,25-34,hs_or_less,23277.053820116347,23922,-644.9461798836528,869.9810342760352,1049.5555335069928,True,True
46220,Female,25-34,hs_or_less,5840.8922823435705,6001,-160.1077176564295,637.5860726207874,750.6335993621796,True,True
46300,Female,25-34,hs_or_less,2652.1132611467765,3290,-637.8867388532235,464.74724313329716,359.20440071070755,False,False
46340,Female,25-34,hs_or_less,4608.0,4575,33.0,624.1866707964854,714.6530169547317,True,True
46520,Female,25-34,hs_or_less,17321.0,17391,-70.0,909.0049504815692,1277.0774506079301,True,True
46540,Female,25-34,hs_or_less,4647.581888624446,4868,-220.41811137555396,500.16197376449963,472.4559543277203,True,True
46660,Female,25-34,hs_or_less,3519.7897333048522,4020,-500.21026669514777,522.5141146418918,506.2402888821397,True,True
46700,Female,25-34,hs_or_less,8884.0,8929,-45.0,761.6514951078348,705.0252953378695,True,True
47020,Female,25-34,hs_or_less,2516.805944709355,2462,54.80594470935512,424.42785017008487,320.4136501807418,True,True
47220,Female,25-34,hs_or_less,3757.708531613651,4202,-444.29146838634915,470.5518037368468,501.9919614914954,True,True
47260,Female,25-34,hs_or_less,30630.27996379862,30321,309.2799637986209,1460.0979419203356,1592.7246956741299,True,True
47300,Female,25-34,hs_or_less,13313.0,12932,381.0,967.3970229435275,991.800158123475,True,True
47380,Female,25-34,hs_or_less,6211.172391954645,6377,-165.8276080453552,664.2559747567199,692.2738871062063,True,True
47460,Female,25-34,hs_or_less,1035.3057617932172,989,46.30576179321724,222.45224206557236,192.33917257051317,True,True
47580,Female,25-34,hs_or_less,3984.7263227611174,3691,293.72632276111744,606.4692902365297,626.2625358944867,True,True
47900,Female,25-34,hs_or_less,83483.84651355879,83742,-258.1534864412097,2440.9715278962185,2533.068723656932,True,True
47930,Female,25-34,hs_or_less,9169.0,8401,768.0,740.7205950964236,1020.5300791635198,False,True
47940,Female,25-34,hs_or_less,2774.748209728301,2576,198.74820972830094,310.61712766684326,500.1851171371033,True,True
48060,Female,25-34,hs_or_less,2419.431044286642,2067,352.4310442866422,334.5638952427473,331.4062294308492,False,True
48140,Female,25-34,hs_or_less,2094.0,2036,58.0,314.1257709899014,457.56570234366336,True,True
48260,Female,25-34,hs_or_less,2178.3696150855785,2250,-71.63038491442148,316.5722666311754,238.583478744489,True,True
48300,Female,25-34,hs_or_less,2472.0,2544,-72.0,385.19735201582057,352.30988464879897,True,True
48540,Female,25-34,hs_or_less,2677.780016572876,2420,257.78001657287587,319.3258523827972,336.64493484364,True,True
48620,Female,25-34,hs_or_less,11668.999221586975,12015,-346.0007784130248,831.4926337617189,1018.3512202825743,True,True
48660,Female,25-34,hs_or_less,3211.553668704324,2991,220.55366870432408,376.5846518380695,417.02745753687174,True,True
48680,Female,25-34,hs_or_less,1029.0,1285,-256.0,376.575357664306,277.9538932314135,True,True
48700,Female,25-34,hs_or_less,2385.842079926022,2455,-69.15792007397795,276.47784721384096,291.8170182527722,True,True
48900,Female,25-34,hs_or_less,5674.0,5714,-40.0,613.0138660748222,740.6386662992286,True,True
49020,Female,25-34,hs_or_less,2491.05787039196,3178,-686.94212960804,406.4320361388851,378.554541495609,False,False
49180,Female,25-34,hs_or_less,12860.574914003006,12493,367.5749140030057,1056.6669295478116,1202.5816982017254,True,True
49340,Female,25-34,hs_or_less,14341.0,14357,-16.0,976.7625095180507,1047.7817137230923,True,True
49420,Female,25-34,hs_or_less,7700.0,7966,-266.0,667.3147683065316,767.8817007163278,True,True
49620,Female,25-34,hs_or_less,9172.0,8964,208.0,766.2414762984316,925.6237547614852,True,True
49660,Female,25-34,hs_or_less,9066.0,9126,-60.0,810.4720846519022,753.3887188588305,True,True
49700,Female,25-34,hs_or_less,3677.0,3745,-68.0,486.1131555512564,508.9369207119385,True,True
49740,Female,25-34,hs_or_less,5138.262934575201,5360,-221.73706542479886,642.4966925984911,583.038286985382,True,True
10180,Female,25-34,some_college,3939.2475041536754,4099,-159.75249584632456,512.3719352189383,394.30313364398523,True,True
10420,Female,25-34,some_college,14113.0,13245,868.0,871.1630157438963,1173.0353013795025,True,True
10500,Female,25-34,some_college,3815.4951025010123,4137,-321.5048974989877,514.2178526655798,482.13580891540624,True,True
10540,Female,25-34,some_college,3507.2797621749173,3676,-168.72023782508268,405.661188678434,472.8296994252861,True,True
10580,Female,25-34,some_college,14392.112970711296,14425,-32.88702928870407,930.0290318049217,1075.2639025559936,True,True
10740,Female,25-34,some_college,20286.525631290628,21045,-758.4743687093724,1396.201991117331,1308.164877301528,True,True
10780,Female,25-34,some_college,3419.803058426124,3188,231.80305842612415,471.7054165472345,393.0840646742232,True,True
10900,Female,25-34,some_college,14241.0,13912,329.0,934.2590647138512,1315.3104101071542,True,True
11020,Female,25-34,some_college,2040.1324564073125,2348,-307.8675435926875,373.001340480165,285.40612777812413,True,True
11100,Female,25-34,some_college,7009.190544282585,7133,-123.8094557174154,707.7358264211301,611.1270730230299,True,True
11180,Female,25-34,some_college,1768.0,1583,185.0,248.55784035109414,414.67542926667363,True,True
11200,Female,25-34,some_college,1597.0074366368192,1663,-65.9925633631808,348.8165707072988,288.41162949194717,True,True
11260,Female,25-34,some_college,9432.110038525429,10146,-713.8899614745715,716.0963622306707,1041.2147550255347,True,True
11460,Female,25-34,some_college,4584.0,4858,-274.0,558.4263604093202,665.5025345077584,True,True
11500,Female,25-34,some_college,2559.0,2822,-263.0,517.4756032896623,455.5692295565516,True,True
11540,Female,25-34,some_college,5079.137460840271,5080,-0.8625391597288399,473.7805399127322,711.5670415402012,True,True
11700,Female,25-34,some_college,6852.638187041803,6744,108.63818704180267,719.461604256961,795.7167201350263,True,True
12020,Female,25-34,some_college,3806.5307442177727,3691,115.53074421777274,507.0433906481772,520.3478855535941,True,True
12060,Female,25-34,some_college,117577.07136353113,118666,-1088.9286364688742,3104.815614493073,4446.754285729241,True,True
12100,Female,25-34,some_college,6409.0,6647,-238.0,776.5565014858868,847.1511232072173,True,True
12220,Female,25-34,some_college,3896.2973721336016,3944,-47.702627866398416,571.0639193645488,561.5031575566873,True,True
12260,Female,25-34,some_college,15669.79267846101,15365,304.7926784610099,1151.8788998848795,1090.4208829752472,True,True
12420,Female,25-34,some_college,41508.37917377347,41345,163.37917377347185,1851.3238506539044,2195.5800298097297,True,True
12540,Female,25-34,some_college,25163.0,25963,-800.0,1451.6004960043242,1343.1751880590634,True,True
12580,Female,25-34,some_college,50046.19611319791,50606,-559.8038868020885,2316.810091483547,1925.2718107481162,True,True
12620,Female,25-34,some_college,3284.244437505354,3135,149.2444375053542,434.6147719532782,502.1988353065601,True,True
12700,Female,25-34,some_college,2523.257126816792,2608,-84.74287318320785,483.64656516923594,351.502766802213,True,True
12940,Female,25-34,some_college,19607.03371710526,19186,421.0337171052597,1437.8101404566598,1317.7343000711587,True,True
12980,Female,25-34,some_college,3075.6096050750666,3326,-250.3903949249334,416.8225041909326,401.4608665485667,True,True
13020,Female,25-34,some_college,2342.9335475062244,2695,-352.0664524937756,334.73123547108656,304.3712302001896,False,True
13140,Female,25-34,some_college,9146.0,8986,160.0,823.4615959472549,851.4763759068716,True,True
13220,Female,25-34,some_college,2259.0,2144,115.0,421.55189478876736,414.8170116117467,True,True
13380,Female,25-34,some_college,5316.0,5369,-53.0,600.1874707122766,552.5612298005987,True,True
13460,Female,25-34,some_college,4312.0,4410,-98.0,538.8970217026626,607.1568871624121,True,True
13740,Female,25-34,some_college,3306.359526629217,3437,-130.64047337078318,459.96956421050294,522.518861951748,True,True
13780,Female,25-34,some_college,4497.71635424093,4330,167.71635424092983,419.3447269252351,357.73448855392223,True,True
13820,Female,25-34,some_college,24317.631293683266,24715,-397.36870631673446,1202.91728726459,1450.744865904782,True,True
13900,Female,25-34,some_college,2616.515816386002,2416,200.51581638600192,395.60080889704966,643.4299073555773,True,True
13980,Female,25-34,some_college,3426.0,3196,230.0,487.8626855991345,476.14481665639295,True,True
14010,Female,25-34,some_college,3035.0,3231,-196.0,445.5333881989093,509.60934468595656,True,True
14020,Female,25-34,some_college,2937.1308298290387,3155,-217.8691701709613,429.0571057563317,429.74341029890036,True,True
14260,Female,25-34,some_college,18123.250548820393,17667,456.2505488203933,1016.366075781753,1254.2920487695098,True,True
14460,Female,25-34,some_college,59059.93876158259,59446,-386.0612384174092,1955.0739116463092,2424.3008554450125,True,True
14500,Female,25-34,some_college,3992.246133496925,3914,78.24613349692481,509.6047488004797,467.5347543039703,True,True
14540,Female,25-34,some_college,3567.373050994298,4181,-613.626949005702,513.4841769714038,544.1225535576506,False,True
14580,Female,25-34,some_college,2106.0,2141,-35.0,369.92566820916875,416.2576532434569,True,True
14740,Female,25-34,some_college,6994.0,6925,69.0,643.8765409610759,763.7420732280958,True,True
14860,Female,25-34,some_college,11055.0,11509,-454.0,834.9089770747468,916.9592843107868,True,True
15180,Female,25-34,some_college,9161.0,8981,180.0,745.6004291844258,749.3679193034955,True,True
15260,Female,25-34,some_college,2687.6396851635027,1959,728.6396851635027,405.3948692324559,401.2406247669096,False,False
15380,Female,25-34,some_college,22352.0,22346,6.0,1271.8246734514942,1421.2378748097553,True,True
15500,Female,25-34,some_college,3679.0,3662,17.0,542.5025345562913,579.4959341358662,True,True
15540,Female,25-34,some_college,2482.2485227248603,2885,-402.7514772751397,398.8182543465131,419.6038235498745,False,True
15940,Female,25-34,some_college,8364.0,8152,212.0,712.2204714833744,809.419404133296,True,True
15980,Female,25-34,some_college,13010.0,12808,202.0,1121.176614097886,1165.8904861065425,True,True
16020,Female,25-34,some_college,1853.4700475283273,1959,-105.52995247167269,323.81785003300854,319.8819243712744,True,True
16180,Female,25-34,some_college,1107.8780623650023,1617,-509.1219376349977,298.15767640629343,145.07211805459673,False,False
16220,Female,25-34,some_college,2025.2484878918021,2119,-93.75151210819786,362.0220987729893,274.9979229144369,True,True
